Jar,Time,Temp,Class,Area (ABD),Aspect Ratio,Average Blue,Average Green,Average Red,Biovolume (Cylinder),Biovolume (P. Spheroid),Biovolume (Sphere),Circularity (Hu),Date,Diameter (ABD),Geodesic Aspect Ratio,Geodesic Length,Length,Original Reference ID,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Sigma Intensity,Timestamp,Volume (ABD),Width,Density_inds/ml,
INIT,0,Original,Tetrahymena,1063.8921,0.4724,121.9361,133.555,136.8362,27193.0793,19872.0235,26104.1889,0.7688,6/5/19,36.8047,0.4572,54.9205,60.3705,DC256712-1C94-4152-9120-6676A68866D6,0.913,1.1222,1.0246,28.9361,2019-06-05T08:28:30.819,2.61E+04,26.3895,1244,
INIT,0,Original,Tetrahymena,850.6577,0.4577,131.2422,137.2636,140.23,18339.4113,13351.5295,18663.6268,0.7426,6/5/19,32.9103,0.4291,50.2386,53.1405,229C99A1-2ABC-4E2A-9980-91AB1AA2CB3A,0.9561,1.0685,1.0216,40.5042,2019-06-05T08:28:32.690,1.87E+04,23.4975,1244,
INIT,0,Original,Tetrahymena,852.0848,0.3999,132.3486,137.0442,139.9756,18736.3084,11507.6726,18710.6148,0.6873,6/5/19,32.9379,0.4791,47.0152,54.5865,1B083F09-8020-4A09-9504-4EEEC2AF6823,0.9657,1.0576,1.0214,46.0915,2019-06-05T08:28:33.126,1.87E+04,20.6055,1244,
INIT,0,Original,Tetrahymena,909.2567,0.428,124.887,130.9808,134.0287,21225.2065,13541.3116,20624.9829,0.7209,6/5/19,34.025,0.497,47.831,55.3095,F90DB80D-7455-441F-93E3-F59E655D5DFE,0.9535,1.0732,1.0233,43.4018,2019-06-05T08:28:33.517,2.06E+04,22.7745,1244,
INIT,0,Original,Tetrahymena,949.8496,0.4624,126.063,132.2669,135.0759,25242.4089,16227.7647,22021.4569,0.7598,6/5/19,34.7762,0.5516,47.2716,57.4785,6693D32F-C9B0-455F-82CE-A14319EB0C8E,0.9531,1.0715,1.0212,34.1242,2019-06-05T08:28:33.822,2.20E+04,24.9435,1244,
INIT,0,Original,Tetrahymena,882.5561,0.4879,126.6166,132.8214,135.8327,22274.2037,13882.0428,19723.1951,0.7849,6/5/19,33.5217,0.6054,42.6108,51.6945,09E45C69-1B0A-45D8-80D9-1E4467E34344,0.9533,1.0728,1.0227,44.2089,2019-06-05T08:28:34.647,1.97E+04,24.2205,1244,
INIT,0,Original,Tetrahymena,1020.2244,0.4375,132.3392,135.9254,138.5328,23989.9152,16027.9626,24513.6159,0.7305,6/5/19,36.0415,0.4833,50.7572,58.2015,66D14ACC-0C5C-43AD-8A90-BE15661C92C7,0.9736,1.0468,1.0192,46.5311,2019-06-05T08:28:35.300,2.45E+04,24.2205,1244,
INIT,0,Original,Tetrahymena,1148.5519,0.4391,123.2969,131.5814,134.9107,26330.2145,18640.1768,29281.2568,0.7332,6/5/19,38.2411,0.4436,55.4375,61.0935,9C791C2B-86AF-4264-A1DD-FCF23A89B0DC,0.937,1.0942,1.0253,39.4876,2019-06-05T08:28:35.734,2.93E+04,25.6665,1244,
INIT,0,Original,Tetrahymena,716.0794,0.4431,124.163,134.6032,137.6389,16709.2315,11916.7258,14414.7,0.7335,6/5/19,30.195,0.4095,50.2504,52.4175,1251FD36-E00E-4911-89C8-A2E5B037702B,0.9224,1.1085,1.0226,28.9806,2019-06-05T08:28:35.908,1.44E+04,22.0515,1244,
INIT,0,Original,Tetrahymena,962.7595,0.448,124.3609,131.9005,135.4905,21663.0095,15713.9258,22471.9388,0.7424,6/5/19,35.0118,0.4189,53.9667,56.7555,80901721-E36F-4398-A372-6076ABA70681,0.9428,1.0895,1.0272,35.8359,2019-06-05T08:28:36.386,2.25E+04,24.2205,1244,
INIT,0,Original,Tetrahymena,755.2966,0.4584,125.2001,132.0527,135.8447,15841.3297,11180.1338,15614.9331,0.7502,6/5/19,31.0109,0.428,47.9324,50.2485,CF9B831E-55BD-4712-A6F3-002D453F8AE0,0.9481,1.085,1.0287,38.7364,2019-06-05T08:28:36.778,1.56E+04,22.7745,1244,
INIT,0,Original,Tetrahymena,1079.2654,0.4787,131.1298,136.9566,139.8612,22883.7151,18830.3286,26672.0357,0.7745,6/5/19,37.0697,0.3631,60.4564,58.2015,E31163A6-F9A0-4739-ADB4-11FD4C858BB4,0.9575,1.0666,1.0212,37.8414,2019-06-05T08:28:37.693,2.67E+04,27.1125,1244,
INIT,0,Original,Tetrahymena,1129.2885,0.5158,121.4056,128.7605,132.4692,31751.9372,21558.6412,28547.7032,0.8122,6/5/19,37.9191,0.5885,48.8714,58.2015,F6D85B6E-A181-414F-ADD0-55A7784BF12B,0.9429,1.0911,1.0288,42.7764,2019-06-05T08:28:37.953,2.85E+04,28.5585,1244,
INIT,0,Original,Tetrahymena,979.027,0.4522,129.4539,136.8765,140.2748,27254.9519,18554.3209,23043.8901,0.7426,6/5/19,35.3063,0.5055,51.4019,58.9245,096E7668-75BB-44B9-BB56-5CA99811F300,0.9458,1.0836,1.0248,29.8167,2019-06-05T08:28:38.126,2.30E+04,24.9435,1244,
INIT,0,Original,Tetrahymena,987.165,0.4797,127.8925,131.8618,134.3114,26221.6839,16511.9802,23331.8099,0.7788,6/5/19,35.4528,0.5983,45.3519,55.3095,3675B34E-C736-45A6-AA88-F5372162754E,0.9699,1.0502,1.0186,45.8366,2019-06-05T08:28:38.170,2.33E+04,24.9435,1244,
INIT,0,Original,Tetrahymena,1117.7367,0.4306,133.082,136.0107,138.0888,28643.3178,19141.2723,28110.7923,0.7207,6/5/19,37.7246,0.4959,52.9334,61.0935,776F1EE9-D069-4A71-94D5-F2B0D05410D2,0.9785,1.0376,1.0153,44.8069,2019-06-05T08:28:38.170,2.81E+04,24.9435,1244,
INIT,0,Original,Tetrahymena,1052.8482,0.4693,135.3338,138.9862,141.5008,25171.6176,17809.2386,25698.7759,0.764,6/5/19,36.6132,0.4772,52.0147,56.7555,68A48431-D5B7-4F1E-9162-98DAB823344C,0.9737,1.0456,1.0181,43.2367,2019-06-05T08:28:38.866,2.57E+04,26.3895,1244,
INIT,0,Original,Tetrahymena,886.8449,0.4602,128.0162,133.7374,137.1406,21087.6939,13980.9744,19867.1378,0.7563,6/5/19,33.6031,0.5029,47.3494,53.8635,83B6F135-C09C-4507-AFE3-7B985812D3AD,0.9572,1.0713,1.0254,38.116,2019-06-05T08:28:39.041,1.99E+04,23.4975,1244,
INIT,0,Original,Tetrahymena,1087.436,0.4955,115.6394,125.6614,128.9053,24688.2657,19169.7569,26975.4912,0.7889,6/5/19,37.2098,0.4287,55.5089,55.3095,203ACC7C-1509-470E-B9CF-CACFFA2B7E78,0.9202,1.1147,1.0258,36.3142,2019-06-05T08:28:39.041,2.70E+04,27.1125,1244,
INIT,0,Original,Tetrahymena,966.1078,0.4974,124.2995,129.4128,132.2474,25180.771,16165.1716,22589.2683,0.7926,6/5/19,35.0726,0.6048,44.4207,52.4175,0DAD3DE5-B94B-41EB-AD71-E2ACA89E03A8,0.9605,1.0639,1.0219,44.7024,2019-06-05T08:28:39.955,2.26E+04,26.3895,1244,
INIT,0,Original,Tetrahymena,1218.9685,0.449,126.0542,131.8006,135.3066,32443.8106,21216.8418,32014.926,0.7445,6/5/19,39.3959,0.5454,51.7853,62.5395,7A1E6678-71D9-4DBC-90B0-C68C09D9AA12,0.9564,1.0734,1.0266,43.037,2019-06-05T08:28:40.129,3.20E+04,27.1125,1244,
INIT,0,Original,Tetrahymena,773.7579,0.4767,125.6667,132.6722,135.386,18204.4505,11213.0612,16190.917,0.7725,6/5/19,31.3876,0.5798,41.0037,48.8025,947CC117-4BC6-4F3E-946E-E68A1D03F03F,0.9472,1.0773,1.0205,42.1188,2019-06-05T08:28:40.259,1.62E+04,22.0515,1244,
INIT,0,Original,Tetrahymena,1028.856,0.4461,133.509,137.8529,141.2455,23597.8083,17367.8319,24825.3682,0.7406,6/5/19,36.1936,0.4129,56.0693,58.2015,CFC5EC16-E727-4942-9D9B-8179E4006381,0.9685,1.0579,1.0246,40.9335,2019-06-05T08:28:40.737,2.48E+04,25.6665,1244,
INIT,0,Original,Tetrahymena,800.7768,0.451,134.8435,140.0161,142.7742,18289.6549,11209.4777,17046.3359,0.7472,6/5/19,31.9309,0.5466,42.7164,50.9715,D593E14E-F664-404C-8340-533D9A5BDEF9,0.9631,1.0588,1.0197,44.8439,2019-06-05T08:28:41.128,1.70E+04,22.0515,1244,
INIT,0,Original,Tetrahymena,930.2599,0.4752,131.2631,136.841,139.6923,22300.4451,14533.6178,21343.7282,0.7713,6/5/19,34.4157,0.5448,45.7344,53.1405,5BF6FC2F-C4C1-4D63-8ADB-646857CB1B8D,0.9592,1.0642,1.0208,37.0885,2019-06-05T08:28:41.694,2.13E+04,24.2205,1244,
INIT,0,Original,Tetrahymena,919.7557,0.4364,141.1573,143.5118,145.9261,20757.7356,13443.8376,20983.2407,0.7312,6/5/19,34.2209,0.4907,47.8793,55.3095,FECEBF22-D1E8-420D-9116-4783B94BC9B6,0.9836,1.0338,1.0168,49.2461,2019-06-05T08:28:41.782,2.10E+04,22.7745,1244,
INIT,0,Original,Tetrahymena,783.7072,0.4778,132.4578,140.3931,142.4238,16438.4401,12280.7315,16504.203,0.7733,6/5/19,31.5887,0.4036,50.4603,50.2485,91ABE9BB-B683-4295-A298-E24119353D27,0.9435,1.0752,1.0145,31.966,2019-06-05T08:28:42.608,1.65E+04,23.4975,1244,
INIT,0,Original,Tetrahymena,1278.4133,0.4645,132.9863,138.4982,141.7416,32239.1781,23342.8624,34385.1349,0.7593,6/5/19,40.3451,0.4733,56.7966,62.5395,DACB20F6-BC41-4B8F-8153-D03D96874EB9,0.9602,1.0658,1.0234,41.2814,2019-06-05T08:28:42.781,3.44E+04,28.5585,1244,
INIT,0,Original,Tetrahymena,922.1426,0.4436,130.1939,136.0303,138.0965,21320.1176,14157.2895,21064.9743,0.7373,6/5/19,34.2653,0.4845,48.7191,56.0325,FA6149A8-DDFD-4807-8BEB-7CDC2A516A68,0.9571,1.0607,1.0152,41.343,2019-06-05T08:28:42.781,2.11E+04,23.4975,1244,
INIT,0,Original,Tetrahymena,1240.221,0.4712,128.4184,133.8581,136.7526,32949.3785,22729.8223,32855.8278,0.7678,6/5/19,39.7379,0.524,53.462,62.5395,AE6D9E34-08FB-4389-9888-621DBCEAC2C6,0.9594,1.0649,1.0216,40.2295,2019-06-05T08:28:43.434,3.29E+04,28.5585,1244,
INIT,0,Original,Tetrahymena,1111.9626,0.4517,124.0569,130.8248,134.4257,25139.1476,19127.6706,27893.2473,0.7468,6/5/19,37.627,0.3988,58.5997,59.6475,FAEDFE20-A42A-4A33-8CF9-AF55FF6062ED,0.9483,1.0836,1.0275,36.1426,2019-06-05T08:28:43.696,2.79E+04,25.6665,1244,
INIT,0,Original,Tetrahymena,948.4156,0.4625,121.9687,131.0475,134.0479,23804.8262,16640.5734,21971.6073,0.7581,6/5/19,34.75,0.4723,51.4099,56.0325,6D9F8A3B-4DDA-4DC8-A875-1A3DC1396BC3,0.9307,1.099,1.0229,31.5927,2019-06-05T08:28:44.523,2.20E+04,24.2205,1244,
INIT,0,Original,Tetrahymena,763.3413,0.4478,128.0859,135.6861,138.8495,15375.456,11102.9398,15865.067,0.7412,6/5/19,31.1756,0.3937,50.1755,52.4175,001BFDE6-EF3F-4C05-955C-B318F26C75AE,0.944,1.084,1.0233,34.2781,2019-06-05T08:28:45.218,1.59E+04,22.0515,1244,
INIT,0,Original,Tetrahymena,1165.4177,0.4214,130.3387,134.3436,137.2418,30188.2503,19922.1515,29928.5864,0.7141,6/5/19,38.5208,0.4914,54.1923,63.9855,D3FBBD2A-0425-413F-A61E-9D5289CD6E88,0.9702,1.053,1.0216,44.9041,2019-06-05T08:28:45.523,2.99E+04,25.6665,1244,
INIT,0,Original,Tetrahymena,1283.7347,0.4597,127.9895,133.6439,136.6965,34983.9304,23470.5632,34600.0482,0.7563,6/5/19,40.429,0.5411,53.3849,63.2625,791C447D-5856-44AB-B8CB-EDD366C52108,0.9577,1.068,1.0228,41.3153,2019-06-05T08:28:45.654,3.46E+04,27.1125,1244,
INIT,0,Original,Tetrahymena,928.8273,0.4818,131.7713,135.7619,138.4378,20494.8405,14192.6346,21294.4399,0.7779,6/5/19,34.3892,0.4878,47.8645,53.1405,1014E12F-84F8-46D2-8305-A9DBDCEA4CA8,0.9706,1.0506,1.0197,44.245,2019-06-05T08:28:46.263,2.13E+04,24.9435,1244,
INIT,0,Original,Tetrahymena,1017.3479,0.4231,127.3392,134.4602,137.9058,23633.0588,16456.6718,24410.0148,0.7148,6/5/19,35.9907,0.4295,54.6409,60.3705,0E598B48-B3AD-4DF8-944D-28F1DA1AC22F,0.947,1.083,1.0256,37.0586,2019-06-05T08:28:46.263,2.44E+04,25.6665,1244,
INIT,0,Original,Tetrahymena,1055.2487,0.4685,124.0443,133.8232,137.448,25726.1933,17413.5311,25786.7144,0.764,6/5/19,36.6549,0.5165,49.7053,56.0325,7FE7B0BB-F87D-4A5B-9E55-5BFD88D90A88,0.9269,1.1081,1.0271,36.7942,2019-06-05T08:28:46.566,2.58E+04,25.6665,1244,
INIT,0,Original,Tetrahymena,835.9167,0.4715,127.4105,132.5016,135.2834,20247.3799,11986.0039,18180.6049,0.7703,6/5/19,32.624,0.6218,40.552,50.2485,4DD6A576-0CBB-48A4-8A7F-4A95FD391E5E,0.9616,1.0618,1.021,45.2858,2019-06-05T08:28:46.654,1.82E+04,22.7745,1244,
INIT,0,Original,Tetrahymena,1025.4989,0.4376,138.3037,139.2814,141.5118,26408.6075,16810.7779,24703.9623,0.7319,6/5/19,36.1346,0.535,48.9779,58.2015,06EA5132-1885-4C41-BC63-955081639838,0.993,1.0232,1.016,49.5469,2019-06-05T08:28:46.784,2.47E+04,24.2205,1244,
INIT,0,Original,Tetrahymena,990.0379,0.4832,132.9973,138.0479,141.1254,23971.415,18570.3965,23433.7368,0.7753,6/5/19,35.5043,0.4189,55.8196,56.0325,8C4A8AEE-976A-427D-855A-A232EF2D416A,0.9634,1.0611,1.0223,39.9314,2019-06-05T08:28:47.827,2.34E+04,27.8355,1244,
INIT,0,Original,Tetrahymena,900.1937,0.4525,132.348,136.8526,139.5205,20491.053,13405.2537,20317.3818,0.746,6/5/19,33.855,0.5066,46.6719,52.4175,EB4F885C-25CE-4B7A-A561-210EA2770A62,0.9671,1.0542,1.0195,48.9316,2019-06-05T08:28:48.177,2.03E+04,22.7745,1244,
INIT,0,Original,Tetrahymena,1057.6493,0.4819,121.9479,132.1384,134.6947,27291.8219,18955.7639,25874.7613,0.7765,6/5/19,36.6966,0.5165,50.6916,58.9245,DF7F160C-D044-4442-A25C-7B952E5CE1AA,0.9229,1.1045,1.0193,35.3364,2019-06-05T08:28:49.002,2.59E+04,27.1125,1244,
INIT,0,Original,Tetrahymena,1144.2165,0.4878,129.1365,133.4232,136.4026,32730.4539,20808.6416,29115.6242,0.7863,6/5/19,38.1689,0.626,47.375,58.9245,95A6D226-40DE-4744-AE95-93646760E14C,0.9679,1.0563,1.0223,42.7784,2019-06-05T08:28:50.133,2.91E+04,27.1125,1244,
INIT,0,Original,Tetrahymena,878.2682,0.5102,120.9001,127.1532,130.4765,18685.5039,14733.8701,19579.6325,0.8025,6/5/19,33.4402,0.4078,52.3031,50.2485,ABAFE4CE-B20D-49C4-8086-6EFC594CC82C,0.9508,1.0792,1.0261,40.892,2019-06-05T08:28:50.264,1.96E+04,24.9435,1244,
INIT,0,Original,Tetrahymena,1011.1166,0.438,136.1725,137.4867,139.6641,23977.1119,15982.8757,24186.0895,0.7305,6/5/19,35.8803,0.4871,50.4863,57.4785,C3DD74BF-034C-455A-8F1D-B063D499C342,0.9904,1.0256,1.0158,49.4619,2019-06-05T08:28:50.917,2.42E+04,24.9435,1244,
INIT,0,Original,Tetrahymena,841.6215,0.4651,131.3006,136.0966,139.0247,20871.3956,12545.8358,18367.0349,0.7625,6/5/19,32.7351,0.6025,41.8315,51.6945,7D9C4302-3CE6-4111-B33A-5D936F9CC1C8,0.9648,1.0588,1.0215,48.5215,2019-06-05T08:28:51.047,1.84E+04,22.0515,1244,
INIT,0,Original,Tetrahymena,1208.3475,0.4473,125.5367,133.6171,137.9745,30619.4211,23309.804,31597.4151,0.7408,6/5/19,39.2239,0.4107,61.3672,64.7085,6687B869-3FE6-4B70-8395-789A67E6A82D,0.9395,1.0991,1.0326,31.865,2019-06-05T08:28:51.221,3.16E+04,27.8355,1244,
INIT,0,Original,Tetrahymena,951.2836,0.4646,134.4131,138.017,140.9205,24339.4567,16452.9175,22071.3473,0.7604,6/5/19,34.8025,0.5064,49.4419,56.0325,D00CF116-5C36-4495-BF39-2298723338DE,0.9739,1.0484,1.021,42.6122,2019-06-05T08:28:51.265,2.21E+04,24.2205,1244,
INIT,0,Original,Tetrahymena,923.5749,0.4379,131.5109,135.8848,138.6383,19179.2975,13464.6911,21114.0697,0.7276,6/5/19,34.2919,0.4284,51.052,53.8635,AD9CD233-CEDE-45C9-AAD7-D6B62B0E20AD,0.9678,1.0542,1.0203,44.4564,2019-06-05T08:28:51.831,2.11E+04,22.0515,1244,
INIT,0,Original,Tetrahymena,1259.5534,0.4316,130.1686,135.6503,138.8466,31665.9102,22645.5249,33627.0444,0.7263,6/5/19,40.0464,0.4397,59.299,64.7085,6DC076D0-F729-4018-AC3B-D2710B80BE3D,0.9596,1.0667,1.0236,37.4645,2019-06-05T08:28:52.484,3.36E+04,27.1125,1244,
INIT,0,Original,Tetrahymena,937.9026,0.4603,135.71,136.7612,138.4967,23970.3659,15017.8366,21607.295,0.7574,6/5/19,34.5568,0.5695,45.4858,54.5865,DFC68EF1-604C-42D6-AE14-498B9C79F18B,0.9923,1.0205,1.0127,50.648,2019-06-05T08:28:53.483,2.16E+04,24.2205,1244,
INIT,0,Original,Tetrahymena,1203.0383,0.5452,127.3807,134.903,138.2374,29859.6395,24415.4589,31389.3981,0.8342,6/5/19,39.1377,0.446,57.6021,58.2015,2DC47926-735E-49E7-9FB1-7BDF98200955,0.9442,1.0852,1.0247,33.5417,2019-06-05T08:28:53.701,3.14E+04,30.0045,1244,
INIT,0,Original,Tetrahymena,991.4745,0.4489,126.6779,131.6482,134.5735,21485.9747,15481.605,23484.7604,0.7439,6/5/19,35.5301,0.4234,53.4367,57.4785,4655C5FE-8EEB-4250-95CE-AFD0FAFF1626,0.9622,1.0623,1.0222,37.1488,2019-06-05T08:28:53.961,2.35E+04,25.6665,1244,
INIT,0,Original,Tetrahymena,968.9781,0.4263,121.3023,129.8563,133.7967,22987.5329,17315.8335,22690.0122,0.7151,6/5/19,35.1247,0.3793,58.8164,61.8165,495699F6-4EC2-439D-B478-ED0FBA575B49,0.9341,1.103,1.0303,28.4593,2019-06-05T08:28:54.094,2.27E+04,24.9435,1244,
INIT,0,Original,Tetrahymena,901.6244,0.4927,122.4001,130.9754,134.4204,21318.705,16376.4846,20365.8389,0.7861,6/5/19,33.8819,0.4223,53.3913,54.5865,C3098604-DAE3-4841-BAA5-E29EB5601CD4,0.9345,1.0982,1.0263,29.401,2019-06-05T08:28:54.180,2.04E+04,25.6665,1244,
INIT,0,Original,Tetrahymena,1126.4001,0.4963,121.0618,130.7788,133.8268,28228.9145,19506.1639,28438.2483,0.7945,6/5/19,37.8705,0.5341,50.1348,56.7555,70A9F5BC-225F-4C52-92F7-1861507BAE7D,0.9257,1.1054,1.0233,36.534,2019-06-05T08:28:55.223,2.84E+04,27.1125,1244,
INIT,0,Original,Tetrahymena,828.3131,0.4106,123.5881,133.7185,137.3222,17715.4722,11759.2481,17933.109,0.6997,6/5/19,32.4752,0.4258,49.9209,54.5865,C92A1726-2D2E-4710-9075-4C9F12EB9C5A,0.9242,1.1111,1.0269,31.9422,2019-06-05T08:28:55.442,1.79E+04,21.3285,1244,
INIT,0,Original,Tetrahymena,1009.1996,0.4743,137.4284,139.8811,142.5246,22982.6334,16201.8512,24117.3395,0.7703,6/5/19,35.8462,0.4752,50.6068,56.0325,AE407562-3E02-4E55-BFD8-FE6E8EEDDD20,0.9825,1.0371,1.0189,44.8857,2019-06-05T08:28:55.965,2.41E+04,24.9435,1244,
INIT,0,Original,Tetrahymena,992.9112,0.4442,130.9806,136.7521,139.9399,24340.7763,15372.9051,23535.8241,0.7412,6/5/19,35.5558,0.5385,47.4553,56.7555,ACB57B60-61CE-4580-B062-CF9C7099C651,0.9578,1.0684,1.0233,45.5544,2019-06-05T08:28:56.138,2.35E+04,24.2205,1244,
INIT,0,Original,Tetrahymena,1068.6953,0.3761,133.4618,138.0149,140.3792,24167.222,15962.9567,26281.1678,0.6559,6/5/19,36.8877,0.4172,56.1238,63.2625,52F57882-5EF3-4625-B02E-50E23DF4E335,0.967,1.0518,1.0171,45.3369,2019-06-05T08:28:56.138,2.63E+04,22.7745,1244,
INIT,0,Original,Tetrahymena,897.3325,0.4201,133.507,140.0819,143.4741,20814.8208,13405.4241,20220.5931,0.7122,6/5/19,33.8012,0.4753,48.9536,56.7555,0FA45BD0-FE21-4E3B-A192-DF7F22F91548,0.9531,1.0747,1.0242,39.6074,2019-06-05T08:28:56.311,2.02E+04,22.0515,1244,
INIT,0,Original,Tetrahymena,1044.2084,0.4149,129.2295,133.0025,135.3865,25633.7014,16830.8363,25383.0949,0.7059,6/5/19,36.4627,0.4733,52.6187,61.0935,B284B5A4-D71D-4FBD-A042-FB2CEA7FD5C1,0.9716,1.0476,1.0179,43.5107,2019-06-05T08:28:57.312,2.54E+04,23.4975,1244,
INIT,0,Original,Tetrahymena,820.7126,0.46,129.9006,138.3738,141.6073,20042.8156,12430.7945,17686.8492,0.757,6/5/19,32.3259,0.5581,43.4313,51.6945,409DEC7C-8E1B-46D5-8172-73B6FFAA85C2,0.9388,1.0901,1.0234,35.2631,2019-06-05T08:28:57.312,1.77E+04,22.7745,1244,
INIT,0,Original,Tetrahymena,1050.448,0.4219,131.7499,135.9992,138.6341,24979.0277,16100.1217,25610.9456,0.7144,6/5/19,36.5715,0.4954,50.6066,60.3705,65A03311-0FA7-47C5-B1F2-C7AEF4362DAA,0.9688,1.0523,1.0194,50.5025,2019-06-05T08:28:58.269,2.56E+04,24.2205,1244,
INIT,0,Original,Tetrahymena,815.0144,0.4407,121.3122,129.1021,132.3302,15679.2067,11571.7798,17502.9686,0.7328,6/5/19,32.2135,0.3746,52.2064,53.8635,041D3A47-D5CC-4687-8AA5-94DF3AE51A0C,0.9397,1.0908,1.025,37.3939,2019-06-05T08:28:59.618,1.75E+04,22.0515,1244,
INIT,0,Original,Tetrahymena,948.8936,0.4666,141.5937,143.0562,145.1391,20952.5923,15089.1048,21988.2193,0.7599,6/5/19,34.7587,0.4451,51.2551,53.1405,A193AAC1-FB35-4717-978C-76E9BA78BFB0,0.9898,1.025,1.0146,48.1241,2019-06-05T08:28:59.879,2.20E+04,24.2205,1244,
INIT,0,Original,Tetrahymena,868.2667,0.5318,130.9675,137.3971,139.9146,24331.7673,17416.4341,19246.1361,0.8256,6/5/19,33.2492,0.5278,48.0887,52.4175,0A7F84BC-DAE8-4172-B124-A23FF6677730,0.9532,1.0683,1.0183,29.534,2019-06-05T08:29:00.445,1.92E+04,27.1125,1244,
INIT,0,Original,Tetrahymena,1162.5257,0.4028,120.7454,129.6735,133.0902,25277.4141,18548.0328,29817.2546,0.6878,6/5/19,38.473,0.3793,60.7062,65.4315,97B772C9-3CEF-40DC-848F-882F4C4BF9AD,0.9311,1.1022,1.0263,34.3895,2019-06-05T08:29:00.791,2.98E+04,24.9435,1244,
INIT,0,Original,Tetrahymena,1123.0307,0.4669,139.3571,143.5174,145.8919,29955.7483,19728.986,28310.7422,0.7642,6/5/19,37.8138,0.5529,49.9689,58.9245,A7E88378-3C1B-46FC-B78A-778872ACAC90,0.971,1.0469,1.0165,43.0635,2019-06-05T08:29:02.097,2.83E+04,26.3895,1244,
INIT,0,Original,Tetrahymena,957.499,0.4879,119.3586,130.4518,133.227,24014.3849,15223.8849,22288.0108,0.7869,6/5/19,34.916,0.5918,44.3611,52.4175,07F5A8CE-5CC7-4896-8DF4-FDBBBAD96B46,0.915,1.1162,1.0213,35.1369,2019-06-05T08:29:02.445,2.23E+04,24.9435,1244,
INIT,0,Original,Tetrahymena,967.5429,0.4223,139.4213,140.6729,142.5783,22039.3298,14179.8163,22639.62,0.713,6/5/19,35.0986,0.4885,48.9895,56.7555,7FB4C6DD-FA3B-4D58-8326-3832CEE2EC8E,0.9911,1.0226,1.0135,54.0084,2019-06-05T08:29:03.055,2.26E+04,22.7745,1244,
INIT,0,Original,Tetrahymena,1148.0701,0.5304,119.4907,127.1539,129.8132,32408.6655,21535.0644,29262.8365,0.823,6/5/19,38.2331,0.6384,46.6076,55.3095,838C8BB8-00AC-456B-B8F7-D659F1FE8E4C,0.9397,1.0864,1.0209,40.3986,2019-06-05T08:29:03.142,2.93E+04,28.5585,1244,
INIT,0,Original,Tetrahymena,822.6124,0.476,122.1469,131.3956,134.0467,16323.4899,12152.6328,17748.298,0.7653,6/5/19,32.3633,0.4136,49.5315,49.5255,4E57D7C8-2441-436E-A307-B38DB44EA63D,0.9296,1.0974,1.0202,34.2716,2019-06-05T08:29:03.142,1.77E+04,22.7745,1244,
INIT,0,Original,Tetrahymena,1041.809,0.4947,136.0186,140.0753,143.3645,28068.1943,18190.6041,25295.6557,0.793,6/5/19,36.4208,0.597,46.4582,55.3095,78BAC960-429D-4F1C-9B70-32D8BF6F3294,0.971,1.054,1.0235,41.5965,2019-06-05T08:29:03.359,2.53E+04,26.3895,1244,
INIT,0,Original,Tetrahymena,1192.9052,0.4387,124.0672,131.7981,136.1329,31012.5764,21341.3801,30993.6462,0.7303,6/5/19,38.9725,0.4862,55.0695,63.9855,A4DBEB35-1033-4A86-BB20-CC2E531912C1,0.9413,1.0973,1.0329,38.8241,2019-06-05T08:29:03.968,3.10E+04,27.1125,1244,
INIT,0,Original,Tetrahymena,858.7463,0.4505,137.7281,141.6695,143.8174,18349.4353,12740.132,18930.4587,0.7455,6/5/19,33.0664,0.4397,49.4386,53.8635,9EB5D7D7-ADF3-4288-BFC7-9A2727F719A7,0.9722,1.0442,1.0152,44.7895,2019-06-05T08:29:04.359,1.89E+04,22.7745,1244,
INIT,0,Original,Tetrahymena,1047.088,0.446,137.4125,139.4823,141.9798,26983.575,17070.1875,25488.1655,0.7427,6/5/19,36.5129,0.5517,48.3256,58.2015,878FAD25-3741-4FA8-8377-90859B65AC18,0.9852,1.0332,1.0179,52.5457,2019-06-05T08:29:04.576,2.55E+04,24.9435,1244,
INIT,0,Original,Tetrahymena,1176.5061,0.4398,123.9656,131.3195,135.1009,29299.4718,20210.2368,30356.7371,0.735,6/5/19,38.7037,0.4737,54.9901,61.8165,6FA4B5D4-B7B2-49DB-9763-818255EF639D,0.944,1.0898,1.0288,38.1061,2019-06-05T08:29:05.404,3.04E+04,27.1125,1244,
INIT,0,Original,Tetrahymena,976.1554,0.4543,129.2895,135.6647,139.6656,23172.9115,15595.7047,22942.5801,0.75,6/5/19,35.2545,0.4919,49.5894,56.0325,1F8131E9-CDA7-4EA0-8F03-5EB0722B7CF3,0.953,1.0803,1.0295,37.5725,2019-06-05T08:29:05.452,2.29E+04,24.9435,1244,
INIT,0,Original,Tetrahymena,1175.5418,0.441,132.4711,136.3481,138.829,30103.612,20019.9675,30319.42,0.736,6/5/19,38.6878,0.5106,52.7815,61.8165,A0731328-9796-482E-BD44-1D3B3DE56D57,0.9716,1.048,1.0182,46.9349,2019-06-05T08:29:05.839,3.03E+04,25.6665,1244,
